Ano,Regiao,UF,Municipio,PIB,Populacao,PIB_per_capita
2016,Sudeste,SP,Campina do Monte Alegre,111190.0,5932.0,18744.09979770735
2016,Sudeste,MG,Elói Mendes,554663.0,27505.0,20165.897109616435
2016,Sudeste,SP,Silveiras,62441.0,6193.0,10082.512514128855
2016,Sudeste,RJ,Silva Jardim,403121.0,21279.0,18944.54626627191
2016,Norte,TO,Pindorama do Tocantins,48551.0,4534.0,10708.20467578297
2016,Sudeste,SP,Santo Antônio do Jardim,154265.0,6041.0,25536.335043866908
2016,Sul,RS,Constantina,268806.0,10101.0,26611.82061182061
2016,Nordeste,BA,Uauá,191887.0,25853.0,7422.233396511043
2016,Sudeste,MG,Olhos-dÁgua,225188.0,5878.0,38310.309629125564
2016,Nordeste,BA,Guaratinga,219618.0,22251.0,9870.028313334233
2016,Sudeste,RJ,Itaperuna,2519720.0,99504.0,25322.80109342338
2016,Sul,PR,Primeiro de Maio,272217.0,11265.0,24164.846870838883
2016,Nordeste,CE,Pacoti,124959.0,11936.0,10469.085120643433
2016,Centro-Oeste,MS,Fátima do Sul,403495.0,19200.0,21015.364583333332
2016,Sudeste,MG,Ibitiúra de Minas,51623.0,3528.0,14632.369614512472
2016,Sudeste,MG,Indianópolis,587218.0,6751.0,86982.37298178047
2016,Sudeste,SP,Campos do Jordão,1158210.0,51157.0,22640.30337979162
2016,Sudeste,SP,Altinópolis,458578.0,16199.0,28309.031421692696
2016,Sudeste,MG,Chiador,28189.0,2798.0,10074.696211579701
2016,Nordeste,RN,Fernando Pedroza,26017.0,3055.0,8516.20294599018
2016,Sul,SC,Laurentino,252520.0,6694.0,37723.33432925007
2016,Nordeste,CE,Frecheirinha,219200.0,13606.0,16110.539467881817
2016,Sul,PR,Wenceslau Braz,484190.0,19852.0,24389.98589562765
2016,Nordeste,PB,Sapé,554078.0,52463.0,10561.30987553133
2016,Sudeste,RJ,Miguel Pereira,681750.0,24855.0,27429.08871454436
2016,Sul,RS,São Sepé,768337.0,24418.0,31466.008682119744
2016,Sudeste,SP,Águas de São Pedro,120017.0,3205.0,37446.80187207489
2016,Sudeste,SP,Iguape,622636.0,30519.0,20401.585897309873
2016,Nordeste,BA,Piatã,116808.0,18366.0,6360.013067624959
2016,Sudeste,SP,Arealva,174406.0,8402.0,20757.67674363247
2016,Sul,RS,Nova Candelária,131118.0,2810.0,46661.20996441281
2016,Nordeste,SE,Rosário do Catete,532170.0,10533.0,50524.06721731701
2016,Nordeste,PE,Santa Cruz do Capibaribe,1300317.0,103660.0,12544.057495658883
2016,Sudeste,MG,Cordisburgo,100263.0,9014.0,11123.03084091413
2016,Norte,TO,Dianópolis,282631.0,21457.0,13171.9718506781
2016,Sul,PR,Terra Rica,328120.0,16453.0,19942.86756214672
2016,Norte,RO,Colorado do Oeste,306518.0,18639.0,16444.980953913837
2016,Sudeste,SP,Mombuca,88132.0,3456.0,25501.15740740741
2016,Sudeste,MG,Bicas,231520.0,14481.0,15987.846143222152
2016,Sudeste,SP,Pardinho,283791.0,6191.0,45839.28282991439
2016,Sudeste,SP,São Bento do Sapucaí,181627.0,10880.0,16693.658088235297
2016,Centro-Oeste,GO,Itapuranga,385888.0,26612.0,14500.526078460844
2016,Sudeste,RJ,Bom Jardim,678485.0,26424.0,25676.846805934
2016,Sudeste,SP,Canas,240866.0,4914.0,49016.28001628001
2016,Centro-Oeste,GO,Campos Verdes,43486.0,3631.0,11976.315064720464
2016,Sudeste,MG,Galiléia,72374.0,7047.0,10270.185894706969
2016,Sudeste,RJ,Aperibé,167714.0,11160.0,15028.136200716846
2016,Sudeste,SP,Dourado,471684.0,8903.0,52980.34370436931
2016,Sudeste,MG,Doresópolis,55011.0,1526.0,36049.14809960682
2016,Sudeste,SP,Iacanga,447155.0,11206.0,39903.17686953418
2016,Sudeste,MG,Monte Sião,404347.0,23238.0,17400.24959118685
2016,Sudeste,SP,Conchas,318353.0,17523.0,18167.72242195971
2016,Centro-Oeste,GO,Taquaral de Goiás,56488.0,3625.0,15582.896551724138
2016,Nordeste,PB,Princesa Isabel,216491.0,23247.0,9312.642491504279
2016,Sudeste,SP,Mongaguá,921508.0,53384.0,17261.876217593286
2016,Centro-Oeste,GO,Nerópolis,676548.0,27812.0,24325.75866532432
2016,Norte,PA,Medicilândia,566204.0,30315.0,18677.354444994227
2016,Nordeste,BA,Mata de São João,1038138.0,46392.0,22377.521986549404
2016,Sudeste,SP,Eldorado,230886.0,15388.0,15004.28905640759
2016,Sudeste,MG,Moeda,55657.0,4940.0,11266.599190283401
2016,Nordeste,BA,Entre Rios,461476.0,43172.0,10689.243027888446
2016,Sul,PR,Floresta,180639.0,6535.0,27641.775057383322
2016,Sul,PR,Mariópolis,236475.0,6612.0,35764.51905626134
2016,Nordeste,BA,Cristópolis,131395.0,14354.0,9153.894384840465
2016,Sudeste,MG,Araújos,266124.0,8885.0,29952.05402363534
2016,Sudeste,RJ,São Pedro da Aldeia,2036820.0,98470.0,20684.67553569615
2016,Sul,RS,Ilópolis,118061.0,4205.0,28076.33769322236
2016,Nordeste,BA,Santana,214029.0,27381.0,7816.69771009094
2016,Sul,SC,São Martinho,76439.0,3217.0,23760.957413739507
2016,Norte,AC,Cruzeiro do Sul,1223340.0,82075.0,14905.147730734085
2016,Sul,PR,Perobal,151264.0,6029.0,25089.401227400893
2016,Sudeste,SP,Cafelândia,419216.0,17573.0,23855.68770272577
2016,Nordeste,PE,Poção,78902.0,11266.0,7003.550505947097
2016,Norte,PA,São Domingos do Capim,315599.0,30987.0,10184.883983606029
2016,Sul,PR,Matinhos,943946.0,33024.0,28583.636143410855
2016,Sul,PR,Marilena,112315.0,7150.0,15708.391608391608
2016,Nordeste,PE,Pombos,336850.0,26902.0,12521.373875548288
2016,Sudeste,MG,São João Nepomuceno,377129.0,26439.0,14264.117402322327
2016,Sudeste,SP,Presidente Venceslau,709553.0,39476.0,17974.28817509373
2016,Nordeste,BA,Castro Alves,365964.0,27161.0,13473.877986819336
2016,Centro-Oeste,GO,São Domingos,148310.0,12448.0,11914.363753213369
2016,Nordeste,PI,Pedro II,277597.0,38090.0,7287.923339459176
2016,Sul,PR,Nova Prata do Iguaçu,303549.0,10733.0,28281.84105096432
2016,Norte,RO,Costa Marques,206101.0,17031.0,12101.520756267983
2016,Sul,PR,Renascença,251652.0,6981.0,36048.130640309406
2016,Sudeste,SP,Salesópolis,200322.0,16797.0,11926.05822468298
2016,Sul,RS,Faxinal do Soturno,172458.0,6868.0,25110.366919044845
2016,Sudeste,MG,Dom Viçoso,29906.0,3073.0,9731.858119101855
2016,Sul,RS,Colinas,66668.0,2499.0,26677.871148459384
2016,Nordeste,PE,Serra Talhada,1284216.0,84970.0,15113.757796869484
2016,Sudeste,SP,São Simão,429659.0,15165.0,28332.278272337615
2016,Sul,RS,Turuçu,88178.0,3590.0,24562.116991643452
2016,Sul,PR,Mandaguaçu,505550.0,21920.0,23063.412408759123
2016,Centro-Oeste,GO,Santa Rita do Novo Destino,68806.0,3345.0,20569.80568011958
2016,Sudeste,MG,Inconfidentes,96184.0,7324.0,13132.714363735664
2016,Sudeste,SP,Monte Azul Paulista,496776.0,19268.0,25782.437201577744
2016,Sul,RS,Mostardas,337022.0,12758.0,26416.522965982127
2016,Sudeste,SP,Guariba,1134657.0,38861.0,29197.833303311803
2016,Sudeste,MG,Resende Costa,156514.0,11525.0,13580.390455531453
2016,Nordeste,BA,Belmonte,285477.0,23891.0,11949.144029132309
2016,Sul,PR,Porto Amazonas,111604.0,4809.0,23207.319609066333
2016,Nordeste,MA,Tutóia,389837.0,57955.0,6726.54645845915
2016,Centro-Oeste,GO,Montividiu do Norte,61481.0,4417.0,13919.175911251981
2016,Sul,PR,Santa Mônica,74172.0,3882.0,19106.64605873261
2016,Sudeste,SP,Auriflama,290768.0,15024.0,19353.56762513312
2016,Sul,RS,Sarandi,783973.0,23222.0,33759.925932305574
2016,Nordeste,PB,Cruz do Espírito Santo,135792.0,17389.0,7809.0747023980675
2016,Nordeste,BA,Itajuípe,270072.0,21697.0,12447.435129280546
2016,Nordeste,RN,Santana do Matos,113283.0,13445.0,8425.660096690219
2016,Sudeste,MG,Serrania,120263.0,7804.0,15410.4305484367
2016,Sudeste,MG,Congonhal,191093.0,11588.0,16490.593717638938
2016,Sudeste,SP,Águas da Prata,136636.0,8065.0,16941.84748915065
2016,Sudeste,RJ,Rio das Flores,256668.0,8943.0,28700.436095270037
2016,Sudeste,SP,Serra Negra,664974.0,28534.0,23304.619050956753
2016,Nordeste,BA,Lençóis,115719.0,11544.0,10024.168399168399
2016,Sul,RS,Três Cachoeiras,233997.0,10859.0,21548.669306565982
2016,Sul,RS,São Francisco de Paula,654796.0,21617.0,30290.78965628903
2016,Sul,SC,Água Doce,317772.0,7143.0,44487.19025619488
2016,Nordeste,BA,Santo Amaro,755897.0,61836.0,12224.222135972572
2016,Nordeste,PE,São Benedito do Sul,97754.0,15497.0,6307.930567206557
2016,Sudeste,MG,Santa Maria do Suaçuí,125547.0,14883.0,8435.597661761742
2016,Sudeste,MG,Córrego Fundo,151993.0,6252.0,24311.100447856687
2016,Sudeste,RJ,Araruama,2476384.0,124940.0,19820.585881222985
2016,Sul,SC,Canelinha,165500.0,11781.0,14048.043459808167
2016,Nordeste,PE,Trindade,291089.0,29842.0,9754.339521479795
2016,Nordeste,BA,Conceição da Feira,255894.0,22840.0,11203.765323992997
2016,Sul,RS,Nova Pádua,68402.0,2563.0,26688.25595005853
2016,Sudeste,SP,Chavantes,199412.0,12486.0,15970.847349030915
2016,Nordeste,CE,Barbalha,854808.0,59343.0,14404.529599110258
2016,Sudeste,RJ,Parati,1252001.0,40975.0,30555.241000610127
2016,Sudeste,SP,Paulicéia,141374.0,7065.0,20010.47416843595
2016,Sudeste,RJ,Armação dos Búzios,1472824.0,31674.0,46499.46328218729
2016,Sudeste,SP,Charqueada,335561.0,16608.0,20204.780828516377
2016,Sul,SC,Meleiro,226210.0,7056.0,32059.240362811794
2016,Sudeste,RJ,Nilópolis,2541272.0,158319.0,16051.592038858253
2016,Sudeste,MG,Martinho Campos,299485.0,13376.0,22389.7278708134
2016,Sudeste,MG,Silvianópolis,120016.0,6299.0,19053.183044927766
2016,Nordeste,RN,Tibau do Sul,287147.0,13609.0,21099.78690572415
2016,Nordeste,PB,Sobrado,78110.0,7754.0,10073.510446221306
2016,Centro-Oeste,GO,Terezópolis de Goiás,178784.0,7513.0,23796.61919339811
2016,Sudeste,MG,Carangola,505803.0,33513.0,15092.74013069555
2016,Sudeste,SP,Neves Paulista,201373.0,9003.0,22367.322003776517
2016,Sudeste,MG,Ponto dos Volantes,98515.0,12078.0,8156.565656565655
2016,Nordeste,SE,Barra dos Coqueiros,360515.0,29248.0,12326.141958424507
2016,Sudeste,SP,Igaratá,190819.0,9397.0,20306.37437480047
2016,Sul,RS,Palmares do Sul,419084.0,11431.0,36662.059312396115
2016,Sudeste,ES,Piúma,348796.0,21030.0,16585.639562529723
2016,Sudeste,SP,Ubatuba,1783037.0,87364.0,20409.28757840758
2016,Nordeste,BA,Camacan,269514.0,33257.0,8103.978109871607
2016,Nordeste,AL,Murici,259063.0,28462.0,9102.065912444663
2016,Sudeste,MG,Nova Belém,58437.0,3511.0,16643.97607519225
2016,Sul,PR,Ipiranga,395488.0,15059.0,26262.56723554021
2016,Nordeste,PE,Timbaúba,619712.0,53328.0,11620.76207620762
2016,Sudeste,MG,Cachoeira de Minas,330939.0,11607.0,28512.018609459807
2016,Nordeste,BA,Uruçuca,199798.0,21778.0,9174.304343833226
2016,Sul,RS,Tenente Portela,363137.0,14023.0,25895.814019824575
2016,Centro-Oeste,MS,Deodápolis,245742.0,12712.0,19331.497797356828
2016,Sudeste,MG,Maria da Fé,151309.0,14502.0,10433.66432216246
2016,Sul,RS,Barra Funda,116485.0,2507.0,46463.90107698444
2016,Sudeste,MG,Prudente de Morais,132684.0,10485.0,12654.649499284693
2016,Sul,RS,Tramandaí,944760.0,46962.0,20117.54184234061
2016,Sudeste,MG,Astolfo Dutra,277566.0,14030.0,19783.74910905203
2016,Sul,RS,Santo Cristo,486783.0,14747.0,33008.95097307927
2016,Sudeste,SP,Tabapuã,238911.0,12178.0,19618.246017408437
2016,Sul,RS,Erval Grande,91137.0,5188.0,17566.885119506554
2016,Sudeste,SP,Ipiguá,96444.0,5101.0,18906.88100372476
2016,Sul,SC,Rancho Queimado,107407.0,2860.0,37554.895104895106
2016,Nordeste,BA,Camamu,328918.0,36543.0,9000.848315682895
2016,Sudeste,SP,Restinga,177497.0,7304.0,24301.3417305586
2016,Sudeste,MG,Tocantins,274274.0,16703.0,16420.642998263782
2016,Sudeste,MG,Cachoeira de Pajeú,88095.0,9445.0,9327.157226045529
2016,Sudeste,MG,Viçosa,1507901.0,77863.0,19366.078882139147
2016,Norte,PA,Igarapé-Miri,353216.0,60675.0,5821.44210960033
2016,Nordeste,PE,Pesqueira,644277.0,66524.0,9684.8806445794
2016,Nordeste,RN,São José de Mipibu,654217.0,43598.0,15005.665397495297
2016,Sudeste,SP,Valentim Gentil,292318.0,12610.0,23181.443298969072
2016,Sudeste,RJ,Laje do Muriaé,132346.0,7257.0,18237.01253961692
2016,Centro-Oeste,GO,Campo Alegre de Goiás,395384.0,7024.0,56290.432801822324
2016,Nordeste,PB,São Bento,389080.0,33847.0,11495.258073093628
2016,Nordeste,AL,Pilar,422423.0,35428.0,11923.422151970191
2016,Sul,RS,Cerro Largo,626561.0,14024.0,44677.76668568169
2016,Sul,SC,Bombinhas,593209.0,18052.0,32861.12342122757
2016,Sul,SC,Rio do Campo,145614.0,6078.0,23957.55182625864
2016,Sudeste,MG,Mar de Espanha,152365.0,12660.0,12035.15007898894
2016,Sul,SC,Doutor Pedrinho,98778.0,3990.0,24756.390977443607
2016,Sudeste,MG,Passa Tempo,162193.0,8336.0,19456.933781190022
2016,Sul,PR,Califórnia,139571.0,8545.0,16333.645406670566
2016,Sudeste,MG,Buritis,668593.0,24524.0,27262.80378404828
2016,Sul,RS,Morro Reuter,170088.0,6143.0,27688.10027673775
2016,Sudeste,SP,Mineiros do Tietê,169082.0,12757.0,13254.056596378457
2016,Sudeste,SP,Ribeirão Bonito,245619.0,12986.0,18914.138302787618
2016,Norte,RO,Alta Floresta DOeste,478217.0,25506.0,18749.19626754489
2016,Sudeste,RJ,Cabo Frio,7207340.0,212289.0,33950.60507138853
2016,Sul,SC,São João do Oeste,203105.0,6285.0,32315.831344470964
2016,Sudeste,RJ,Guapimirim,888163.0,57105.0,15553.15646615883
2016,Sudeste,MG,Muzambinho,458337.0,21021.0,21803.76766091052
2016,Sudeste,MG,Jequitibá,104134.0,5316.0,19588.7885628292
2016,Sul,PR,Cruz Machado,305356.0,18858.0,16192.385194612367
2016,Nordeste,BA,Itororó,217447.0,21210.0,10252.098066949551
2016,Centro-Oeste,GO,Pirenópolis,347176.0,24604.0,14110.551129897578
2016,Nordeste,BA,São Félix,171638.0,15272.0,11238.737558931378
2016,Sul,SC,Vitor Meireles,102761.0,5089.0,20192.768716840244
2016,Sudeste,RJ,Cordeiro,345983.0,21158.0,16352.34899328859
2016,Sul,SC,Sul Brasil,82098.0,2587.0,31734.827986084263
2016,Sul,RS,São Miguel das Missões,480185.0,7742.0,62023.3789718419
2016,Sudeste,RJ,Maricá,5854082.0,149876.0,39059.50252208493
2016,Sudeste,MG,Cristina,164943.0,10483.0,15734.331775255176
2016,Sudeste,ES,Pinheiros,415544.0,26863.0,15469.009418158803
2016,Sul,SC,Aurora,150187.0,5681.0,26436.718887519797
2016,Nordeste,BA,Itabela,312495.0,31244.0,10001.760337984893
2016,Sul,RS,Anta Gorda,191676.0,6216.0,30835.907335907337
2016,Nordeste,PE,Escada,772482.0,67839.0,11386.989784637157
2016,Sul,SC,Herval dOeste,393952.0,22324.0,17647.016663680344
2016,Norte,PA,Muaná,233425.0,38616.0,6044.7741868655485
2016,Sul,PR,Faxinal,413669.0,17233.0,24004.468171531364
2016,Norte,TO,Ponte Alta do Tocantins,76131.0,7872.0,9671.11280487805
2016,Sudeste,SP,Maracaí,411198.0,13948.0,29480.78577573846
2016,Norte,PA,Bujaru,481727.0,28016.0,17194.710165619646
2016,Sudeste,MG,Novorizonte,44913.0,5282.0,8503.029155622871
2016,Sul,PR,Pato Bragado,150596.0,5369.0,28049.171167815235
2016,Sudeste,MG,Baldim,102270.0,8061.0,12687.011537030145
2016,Sudeste,MG,Leopoldina,981167.0,53252.0,18424.97934349884
2016,Sul,RS,Selbach,215172.0,5143.0,41837.83783783784
2016,Sudeste,MG,Brasópolis,173499.0,14911.0,11635.638119509087
2016,Sul,RS,Palmeira das Missões,1298201.0,34907.0,37190.27702180078
2016,Sul,SC,Urubici,260336.0,11147.0,23354.80398313448
2016,Sudeste,SP,Guatapará,211864.0,7496.0,28263.60725720384
2016,Nordeste,SE,Itaporanga dAjuda,794925.0,33713.0,23579.183104440424
2016,Nordeste,PI,Capitão Gervásio Oliveira,28161.0,4021.0,7003.481720964934
2016,Sudeste,SP,Coroados,149376.0,5820.0,25665.9793814433
2016,Norte,AM,Urucará,297880.0,17065.0,17455.610899501906
2016,Sudeste,MG,Nova União,67869.0,5792.0,11717.71408839779
2016,Sudeste,MG,Itapeva,244602.0,9529.0,25669.220274950156
2016,Sul,PR,Japurá,205088.0,9238.0,22200.476293570042
2016,Sudeste,ES,Marataízes,1119057.0,38301.0,29217.43557609462
2016,Centro-Oeste,MT,General Carneiro,244257.0,5286.0,46208.28603859251
2016,Sudeste,MG,Muriaé,2037368.0,107916.0,18879.20234256273
2016,Sudeste,SP,Lindóia,160280.0,7591.0,21114.477670926095
2016,Sul,SC,Caibi,183043.0,6228.0,29390.333975594094
2016,Sul,SC,Tangará,394760.0,8748.0,45125.7430269776
2016,Sudeste,SP,Aparecida,1022046.0,36248.0,28195.928051202824
2016,Sul,RS,Ponte Preta,53220.0,1717.0,30995.923121723936
2016,Nordeste,AL,Maragogi,521556.0,32568.0,16014.36993367723
2016,Sudeste,SP,Piraju,607437.0,29728.0,20433.16065662002
2016,Norte,PA,Acará,789271.0,54080.0,14594.508136094675
2016,Nordeste,PE,Caruaru,6261484.0,351686.0,17804.188964019042
2016,Sul,RS,Planalto,186658.0,10650.0,17526.57276995305
2016,Sudeste,SP,Cedral,295689.0,8870.0,33335.851183765495
2016,Nordeste,PB,Boa Vista,126091.0,6986.0,18049.098196392788
2016,Sudeste,MG,Jacinto,100544.0,12549.0,8012.112518925811
2016,Sudeste,SP,Santa Adélia,299347.0,15255.0,19622.877745001642
2016,Norte,AM,Benjamin Constant,271447.0,40417.0,6716.159041987283
2016,Sudeste,MG,Juruaia,177371.0,10235.0,17329.848558866634
2016,Sudeste,SP,São Pedro,679407.0,34595.0,19638.878450643155
2016,Sul,RS,Montauri,56575.0,1551.0,36476.46679561573
2016,Nordeste,MA,Santo Antônio dos Lopes,1276244.0,14237.0,89642.7618177987
2016,Sul,PR,Kaloré,94006.0,4402.0,21355.29304861427
2016,Sul,SC,Guaraciaba,276994.0,10316.0,26850.911205893757
2016,Sudeste,MG,Cabo Verde,229026.0,14314.0,16000.139723347771
2016,Sul,PR,Santa Helena,854651.0,25665.0,33300.25326319891
2016,Sudeste,SP,Roseira,249123.0,10429.0,23887.525170198485
2016,Nordeste,BA,Rio de Contas,112093.0,13581.0,8253.663205949488
2016,Nordeste,CE,Jaguaribe,451543.0,34503.0,13087.064892907865
2016,Sul,RS,Jacutinga,119104.0,3709.0,32112.15961175519
2016,Sul,SC,Frei Rogério,60956.0,2197.0,27745.106964041875
2016,Sudeste,MG,Curral de Dentro,60773.0,7559.0,8039.820082021432
2016,Sul,RS,Rio Pardo,900447.0,38968.0,23107.34448778485
2016,Norte,TO,Santa Rosa do Tocantins,87265.0,4814.0,18127.336933942668
2016,Sul,PR,Guaraqueçaba,103789.0,7944.0,13065.080563947633
2016,Centro-Oeste,MT,Apiacás,132341.0,9551.0,13856.24541932782
2016,Sul,SC,Antônio Carlos,599424.0,8223.0,72896.02334914265
2016,Sul,RS,Estação,255387.0,6165.0,41425.30413625304
2016,Sudeste,SP,Cunha,222713.0,22007.0,10120.098150588448
2016,Sudeste,SP,Águas de Lindóia,440355.0,18412.0,23916.739083206605
2016,Sudeste,MG,Bonfinópolis de Minas,208848.0,5797.0,36026.91047093324
2016,Norte,AM,Boca do Acre,328570.0,33840.0,9709.51536643026
2016,Nordeste,PI,Piripiri,641357.0,62695.0,10229.795039476832
2016,Sul,PR,Tamboara,104947.0,5028.0,20872.5139220366
2016,Norte,PA,Chaves,178428.0,22821.0,7818.588142500329
2016,Sudeste,MG,Alvinópolis,268722.0,15609.0,17215.837017105518
2016,Nordeste,PI,Pio IX,129452.0,18095.0,7154.020447637468
2016,Sudeste,SP,Iacri,161063.0,6457.0,24943.936812761345
2016,Norte,AC,Xapuri,220428.0,17894.0,12318.54252822175
2016,Sul,RS,Sentinela do Sul,91810.0,5507.0,16671.508988560014
2016,Norte,AC,Senador Guiomard,325553.0,21369.0,15234.826150030418
2016,Nordeste,PB,Queimadas,439633.0,43945.0,10004.16429627944
2016,Sul,PR,Adrianópolis,238845.0,6293.0,37954.075957413006
2016,Sul,PR,Douradina,490903.0,8335.0,58896.58068386323
2016,Sul,PR,São Tomé,164131.0,5686.0,28865.810763278223
2016,Sul,RS,Silveira Martins,51002.0,2484.0,20532.20611916264
2016,Nordeste,BA,Caetanos,77266.0,16045.0,4815.5811779370515
2016,Sudeste,MG,Coronel Fabriciano,1618607.0,109857.0,14733.762982786711
2016,Sudeste,RJ,Comendador Levy Gasparian,349233.0,8255.0,42305.63294972744
2016,Nordeste,CE,Solonópole,163669.0,18127.0,9029.017487725492
2016,Nordeste,PE,Araripina,786323.0,83287.0,9441.1252656477
2016,Centro-Oeste,GO,Morrinhos,1267624.0,45000.0,28169.422222222223
2016,Sul,SC,Irineópolis,324905.0,11061.0,29373.92640810053
2016,Nordeste,CE,Brejo Santo,686692.0,48451.0,14172.91696765805
2016,Sudeste,SP,Piacatu,97253.0,5793.0,16788.0200241671
2016,Centro-Oeste,GO,Bela Vista de Goiás,859258.0,28077.0,30603.625743491117
2016,Centro-Oeste,GO,Cidade Ocidental,707029.0,65520.0,10791.040903540903
2016,Sul,RS,Arroio do Sal,202744.0,8921.0,22726.60015693308
2016,Sul,SC,Irani,196138.0,10202.0,19225.44599098216
2016,Sul,RS,Piratini,352161.0,20757.0,16965.891024714554
2016,Sul,RS,Três Passos,721244.0,24640.0,29271.266233766237
2016,Sudeste,SP,Rio Grande da Serra,607626.0,48861.0,12435.807699392153
2016,Sul,RS,Tapera,418273.0,10809.0,38696.734202979
2016,Sudeste,SP,Ipauçu,342572.0,14674.0,23345.50906364999
2016,Norte,AM,Borba,270980.0,39885.0,6794.03284442773
2016,Sudeste,MG,Itaverava,54499.0,5723.0,9522.802725843088
2016,Nordeste,BA,Conceição do Almeida,157909.0,18278.0,8639.293139293139
2016,Nordeste,MA,Peri Mirim,71696.0,14048.0,5103.644646924829
2016,Sudeste,MG,Coronel Murta,82204.0,9405.0,8740.457203615098
2016,Sul,RS,Santa Vitória do Palmar,899586.0,31352.0,28693.097729012505
2016,Norte,PA,Abel Figueiredo,76699.0,7179.0,10683.799972140967
2016,Sudeste,RJ,Vassouras,961892.0,35622.0,27002.75110886531
2016,Sul,SC,Modelo,112414.0,4181.0,26886.86917005501
2016,Sudeste,RJ,Magé,3684860.0,236319.0,15592.736936090623
2016,Sul,SC,Mirim Doce,49677.0,2399.0,20707.378074197582
2016,Sudeste,SP,Panorama,260217.0,15539.0,16746.058304910224
2016,Centro-Oeste,GO,Alexânia,1401734.0,26457.0,52981.59277317912
2016,Sul,RS,Putinga,90852.0,4172.0,21776.60594439118
2016,Sul,PR,Santa Cecília do Pavão,108040.0,3570.0,30263.30532212885
2016,Sul,RS,Porto Mauá,58472.0,2546.0,22966.221523959157
2016,Sul,SC,Gravatal,203118.0,11313.0,17954.388756298067
2016,Nordeste,RN,Açu,780970.0,57743.0,13524.929428675336
2016,Centro-Oeste,GO,Uruaçu,748363.0,39787.0,18809.23417196572
2016,Sudeste,SP,Bertioga,1486903.0,57942.0,25661.920541230884
2016,Nordeste,PE,Tacaratu,149948.0,25003.0,5997.200335959686
2016,Sudeste,SP,Juquitiba,450954.0,30837.0,14623.796089113728
2016,Norte,PA,Curuçá,266389.0,38391.0,6938.839832252351
2016,Sudeste,SP,Praia Grande,6197207.0,304705.0,20338.383026205676
2016,Nordeste,MA,Santa Luzia do Paruá,222390.0,24810.0,8963.72430471584
2016,Sul,PR,Ivaí,283522.0,13714.0,20673.909873122357
2016,Norte,PA,Ulianópolis,1305409.0,55739.0,23420.02906403057
2016,Nordeste,BA,Santa Cruz Cabrália,344053.0,28394.0,12117.102204691133
2016,Sudeste,MG,Campos Gerais,482627.0,28970.0,16659.544356230585
2016,Sul,SC,Camboriú,1211402.0,76592.0,15816.299352412785
2016,Sudeste,MG,São Gonçalo do Sapucaí,633300.0,25399.0,24934.052521752827
2016,Sul,RS,Rosário do Sul,856639.0,40750.0,21021.81595092025
2016,Sul,PR,Mercedes,199501.0,5437.0,36693.21316902704
2016,Sudeste,RJ,Saquarema,2188281.0,83750.0,26128.72835820896
2016,Sul,RS,Salvador das Missões,111600.0,2773.0,40245.22178146412
2016,Sudeste,SP,Peruíbe,1187475.0,65907.0,18017.433656516
2016,Sudeste,MG,Almenara,473769.0,41552.0,11401.833846746247
2016,Sul,RS,São Pedro da Serra,66089.0,3612.0,18297.065337763008
2016,Sul,RS,Carazinho,2723341.0,62193.0,43788.545334683964
2016,Sul,RS,Três de Maio,938685.0,24491.0,38327.753052141605
2016,Nordeste,CE,Crato,1512879.0,129662.0,11667.867224013204
2016,Norte,AM,Novo Aripuanã,170246.0,24718.0,6887.531353669391
2016,Sudeste,SP,Brodowski,624901.0,23780.0,26278.42724978974
2016,Sul,PR,São João do Ivaí,242668.0,11115.0,21832.478632478636
2016,Sudeste,MG,Nova Resende,277346.0,16540.0,16768.198307134222
2016,Nordeste,AL,Japaratinga,110822.0,8403.0,13188.385100559324
2016,Centro-Oeste,MS,Jardim,532511.0,25617.0,20787.40680017176
2016,Sudeste,SP,Echaporã,126284.0,6281.0,20105.715650374143
2016,Sudeste,RJ,Cantagalo,865420.0,19727.0,43869.82308511178
2016,Sul,SC,Catanduvas,402536.0,10503.0,38325.81167285537
2016,Sul,RS,Aratiba,955864.0,6621.0,144368.5243920858
2016,Nordeste,BA,Baixa Grande,137333.0,21393.0,6419.529752722854
2016,Sudeste,RJ,Mesquita,2287035.0,171020.0,13372.909601216232
2016,Centro-Oeste,MS,Terenos,461394.0,20387.0,22631.77515083141
2016,Sudeste,MG,Guapé,237155.0,14435.0,16429.16522341531
2016,Sudeste,SP,Itanhaém,1608296.0,97439.0,16505.670214185287
2016,Norte,RR,Caracaraí,327059.0,20537.0,15925.354238691141
2016,Centro-Oeste,GO,Caldas Novas,2217911.0,83220.0,26651.17760153809
2016,Sudeste,MG,Monjolos,32776.0,2339.0,14012.825994014536
2016,Sul,SC,Alfredo Wagner,213006.0,9905.0,21504.896516910652
2016,Sul,PR,Pranchita,189789.0,5517.0,34400.76128330614
2016,Sudeste,MG,Moema,97930.0,7487.0,13080.00534259383
2016,Sul,RS,Butiá,428011.0,21220.0,20170.169651272387
2016,Sul,SC,Bandeirante,62748.0,2779.0,22579.345088161208
2016,Sudeste,RJ,Sumidouro,370863.0,15153.0,24474.55949316967
2016,Centro-Oeste,MS,Nova Alvorada do Sul,1427692.0,20217.0,70618.39046347134
2016,Norte,PA,Senador José Porfírio,119237.0,11587.0,10290.584275481144
2016,Sudeste,SP,Vargem,103070.0,10000.0,10307.0
